qseqid	sseqid	qlen	slen	sstart	send	evalue	mismatch
66_CP020595-3_43	51_CP012952-2_37	32	32	32	1	1.42e-12	0
66_CP020595-3_43	47_CP058625-4_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	42_CP027528-1_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	36_CP008706-2_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	33_CP024418-2_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	30_CP010781-3_44	32	32	1	32	1.42e-12	0
66_CP020595-3_43	29_CP023029-3_8	32	32	32	1	1.42e-12	0
66_CP020595-3_43	25_CP045541-3_46	32	32	1	32	1.42e-12	0
66_CP020595-3_43	23_CP041035-2_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	20_CP091172-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_43	19_CP090607-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_43	18_CP090606-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_43	17_CP080452-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_43	13_CP049240-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_43	9_CP070358-2_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	8_CP070362-2_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	6_CP091337-3_45	32	32	1	32	1.42e-12	0
66_CP020595-3_43	5_CP091339-2_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	4_CP091340-2_5	32	32	32	1	1.42e-12	0
66_CP020595-3_43	3_CP091367-3_46	32	32	1	32	1.42e-12	0
66_CP020595-3_8	72_CP001172-2_36	33	33	33	1	4.17e-13	0
66_CP020595-3_8	71_CP001182-4_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	68_CP027246-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	66_CP020595-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	63_LS483472-2_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	57_CP066016-1_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	56_CP049314-2_45	33	33	33	1	4.17e-13	0
66_CP020595-3_8	54_CP030106-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	51_CP012952-2_74	33	33	33	1	4.17e-13	0
66_CP020595-3_8	47_CP058625-4_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	42_CP027528-1_44	33	33	33	1	4.17e-13	0
66_CP020595-3_8	36_CP008706-2_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	33_CP024418-2_44	33	33	33	1	4.17e-13	0
66_CP020595-3_8	30_CP010781-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	29_CP023029-3_47	33	33	33	1	4.17e-13	0
66_CP020595-3_8	25_CP045541-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	23_CP041035-2_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	20_CP091172-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	19_CP090607-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	18_CP090606-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	17_CP080452-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	13_CP049240-2_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	9_CP070358-2_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	8_CP070362-2_43	33	33	33	1	4.17e-13	0
66_CP020595-3_8	6_CP091337-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_8	5_CP091339-2_42	33	33	33	1	4.17e-13	0
66_CP020595-3_8	4_CP091340-2_42	33	33	33	1	4.17e-13	0
66_CP020595-3_8	3_CP091367-3_8	33	33	1	33	4.17e-13	0
66_CP020595-3_35	72_CP001172-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	71_CP001182-4_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	68_CP027246-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	66_CP020595-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	63_LS483472-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	57_CP066016-1_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	56_CP049314-2_20	32	32	32	1	1.42e-12	0
66_CP020595-3_35	54_CP030106-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	51_CP012952-2_49	32	32	32	1	1.42e-12	0
66_CP020595-3_35	47_CP058625-4_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	42_CP027528-1_17	32	32	32	1	1.42e-12	0
66_CP020595-3_35	36_CP008706-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	33_CP024418-2_17	32	32	32	1	1.42e-12	0
66_CP020595-3_35	30_CP010781-3_32	32	32	1	32	1.42e-12	0
66_CP020595-3_35	29_CP023029-3_21	32	32	32	1	1.42e-12	0
66_CP020595-3_35	25_CP045541-3_34	32	32	1	32	1.42e-12	0
66_CP020595-3_35	23_CP041035-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	20_CP091172-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	19_CP090607-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	18_CP090606-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	17_CP080452-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_35	13_CP049240-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	9_CP070358-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	8_CP070362-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	6_CP091337-3_34	32	32	1	32	1.42e-12	0
66_CP020595-3_35	5_CP091339-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	4_CP091340-2_16	32	32	32	1	1.42e-12	0
66_CP020595-3_35	3_CP091367-3_35	32	32	1	32	1.42e-12	0
66_CP020595-3_44	72_CP001172-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_44	71_CP001182-4_47	32	32	1	32	1.42e-12	0
66_CP020595-3_44	68_CP027246-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_44	66_CP020595-3_44	32	32	1	32	1.42e-12	0
66_CP020595-3_44	63_LS483472-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	57_CP066016-1_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	56_CP049314-2_7	32	32	32	1	1.42e-12	0
66_CP020595-3_44	54_CP030106-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_44	51_CP012952-2_36	32	32	32	1	1.42e-12	0
66_CP020595-3_44	47_CP058625-4_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	42_CP027528-1_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	36_CP008706-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	33_CP024418-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	30_CP010781-3_45	32	32	1	32	1.42e-12	0
66_CP020595-3_44	29_CP023029-3_7	32	32	32	1	1.42e-12	0
66_CP020595-3_44	25_CP045541-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_44	23_CP041035-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	20_CP091172-3_48	32	32	1	32	1.42e-12	0
66_CP020595-3_44	19_CP090607-3_48	32	32	1	32	1.42e-12	0
66_CP020595-3_44	18_CP090606-3_48	32	32	1	32	1.42e-12	0
66_CP020595-3_44	17_CP080452-3_48	32	32	1	32	1.42e-12	0
66_CP020595-3_44	13_CP049240-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_44	9_CP070358-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	8_CP070362-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	6_CP091337-3_46	32	32	1	32	1.42e-12	0
66_CP020595-3_44	5_CP091339-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	4_CP091340-2_4	32	32	32	1	1.42e-12	0
66_CP020595-3_44	3_CP091367-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_10	72_CP001172-2_34	32	32	32	1	1.42e-12	0
66_CP020595-3_10	71_CP001182-4_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	68_CP027246-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	66_CP020595-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	63_LS483472-2_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	57_CP066016-1_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	56_CP049314-2_43	32	32	32	1	1.42e-12	0
66_CP020595-3_10	54_CP030106-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	51_CP012952-2_72	32	32	32	1	1.42e-12	0
66_CP020595-3_10	47_CP058625-4_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	42_CP027528-1_42	32	32	32	1	1.42e-12	0
66_CP020595-3_10	36_CP008706-2_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	33_CP024418-2_42	32	32	32	1	1.42e-12	0
66_CP020595-3_10	30_CP010781-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	29_CP023029-3_45	32	32	32	1	1.42e-12	0
66_CP020595-3_10	25_CP045541-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	23_CP041035-2_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	20_CP091172-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	19_CP090607-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	18_CP090606-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	17_CP080452-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	13_CP049240-2_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	9_CP070358-2_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	8_CP070362-2_41	32	32	32	1	1.42e-12	0
66_CP020595-3_10	6_CP091337-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_10	5_CP091339-2_40	32	32	32	1	1.42e-12	0
66_CP020595-3_10	4_CP091340-2_40	32	32	32	1	1.42e-12	0
66_CP020595-3_10	3_CP091367-3_10	32	32	1	32	1.42e-12	0
66_CP020595-3_45	72_CP001172-2_2	32	32	32	1	1.42e-12	0
66_CP020595-3_45	71_CP001182-4_48	32	32	1	32	1.42e-12	0
66_CP020595-3_45	68_CP027246-3_48	32	32	1	32	1.42e-12	0
66_CP020595-3_45	66_CP020595-3_45	32	32	1	32	1.42e-12	0
66_CP020595-3_45	63_LS483472-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	57_CP066016-1_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	56_CP049314-2_6	32	32	32	1	1.42e-12	0
66_CP020595-3_45	54_CP030106-3_48	32	32	1	32	1.42e-12	0
66_CP020595-3_45	51_CP012952-2_35	32	32	32	1	1.42e-12	0
66_CP020595-3_45	47_CP058625-4_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	42_CP027528-1_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	36_CP008706-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	33_CP024418-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	30_CP010781-3_46	32	32	1	32	1.42e-12	0
66_CP020595-3_45	29_CP023029-3_6	32	32	32	1	1.42e-12	0
66_CP020595-3_45	25_CP045541-3_48	32	32	1	32	1.42e-12	0
66_CP020595-3_45	23_CP041035-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	20_CP091172-3_49	32	32	1	32	1.42e-12	0
66_CP020595-3_45	19_CP090607-3_49	32	32	1	32	1.42e-12	0
66_CP020595-3_45	18_CP090606-3_49	32	32	1	32	1.42e-12	0
66_CP020595-3_45	17_CP080452-3_49	32	32	1	32	1.42e-12	0
66_CP020595-3_45	13_CP049240-2_2	32	32	32	1	1.42e-12	0
66_CP020595-3_45	9_CP070358-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	8_CP070362-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	6_CP091337-3_47	32	32	1	32	1.42e-12	0
66_CP020595-3_45	5_CP091339-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	4_CP091340-2_3	32	32	32	1	1.42e-12	0
66_CP020595-3_45	3_CP091367-3_48	32	32	1	32	1.42e-12	0
67_CP050385-1_25	67_CP050385-1_25	32	32	1	32	1.42e-12	0
67_CP050385-1_25	65_CP032215-1_25	32	32	1	32	1.42e-12	0
67_CP050385-1_25	64_CP040259-1_23	32	32	1	32	1.42e-12	0
67_CP050385-1_25	61_CP020597-1_25	32	32	1	32	1.42e-12	0
67_CP050385-1_25	53_CP048131-1_25	32	32	1	32	1.42e-12	0
67_CP050385-1_25	43_CP027530-1_25	32	32	1	32	1.42e-12	0
67_CP050385-1_25	26_CP022283-1_20	32	32	32	1	1.42e-12	0
67_CP050385-1_25	21_CP091596-1_25	32	32	32	1	1.42e-12	0
67_CP050385-1_9	67_CP050385-1_9	32	32	1	32	1.42e-12	0
67_CP050385-1_9	65_CP032215-1_9	32	32	1	32	1.42e-12	0
67_CP050385-1_9	64_CP040259-1_9	32	32	1	32	1.42e-12	0
67_CP050385-1_9	61_CP020597-1_9	32	32	1	32	1.42e-12	0
67_CP050385-1_9	53_CP048131-1_9	32	32	1	32	1.42e-12	0
67_CP050385-1_9	43_CP027530-1_9	32	32	1	32	1.42e-12	0
67_CP050385-1_9	34_LN865143-2_16	32	32	1	32	1.42e-12	0
67_CP050385-1_9	28_LN997846-2_16	32	32	1	32	1.42e-12	0
67_CP050385-1_9	26_CP022283-1_35	32	32	32	1	1.42e-12	0
67_CP050385-1_9	21_CP091596-1_39	32	32	32	1	1.42e-12	0
67_CP050385-1_46	67_CP050385-1_46	32	32	1	32	1.42e-12	0
67_CP050385-1_46	65_CP032215-1_43	32	32	1	32	1.42e-12	0
67_CP050385-1_46	64_CP040259-1_43	32	32	1	32	1.42e-12	0
67_CP050385-1_46	61_CP020597-1_46	32	32	1	32	1.42e-12	0
67_CP050385-1_46	53_CP048131-1_42	32	32	1	32	1.42e-12	0
67_CP050385-1_46	52_CP048849-1_27	32	32	1	32	1.42e-12	0
67_CP050385-1_46	43_CP027530-1_46	32	32	1	32	1.42e-12	0
67_CP050385-1_46	26_CP022283-1_1	32	32	32	1	1.42e-12	0
67_CP050385-1_46	21_CP091596-1_4	32	32	32	1	1.42e-12	0
67_CP050385-1_46	69_AP022077-2_40	32	32	30	1	1.84e-11	0
67_CP050385-1_46	69_AP022077-2_36	32	32	30	1	1.84e-11	0
67_CP050385-1_46	69_AP022077-2_38	32	32	30	1	1.84e-11	0
67_CP050385-1_46	7_CP083181-1_13	32	32	3	32	1.84e-11	0
67_CP050385-1_53	67_CP050385-1_53	33	33	1	33	4.17e-13	0
67_CP050385-1_53	64_CP040259-1_50	33	33	1	33	4.17e-13	0
67_CP050385-1_8	67_CP050385-1_8	32	32	1	32	1.42e-12	0
67_CP050385-1_8	65_CP032215-1_8	32	32	1	32	1.42e-12	0
67_CP050385-1_8	64_CP040259-1_8	32	32	1	32	1.42e-12	0
67_CP050385-1_8	61_CP020597-1_8	32	32	1	32	1.42e-12	0
67_CP050385-1_8	53_CP048131-1_8	32	32	1	32	1.42e-12	0
67_CP050385-1_8	43_CP027530-1_8	32	32	1	32	1.42e-12	0
67_CP050385-1_8	34_LN865143-2_15	32	32	1	32	1.42e-12	0
67_CP050385-1_8	28_LN997846-2_15	32	32	1	32	1.42e-12	0
67_CP050385-1_8	26_CP022283-1_36	32	32	32	1	1.42e-12	0
67_CP050385-1_8	21_CP091596-1_40	32	32	32	1	1.42e-12	0
67_CP050385-1_6	67_CP050385-1_6	32	32	1	32	1.42e-12	0
67_CP050385-1_6	65_CP032215-1_6	32	32	1	32	1.42e-12	0
67_CP050385-1_6	64_CP040259-1_6	32	32	1	32	1.42e-12	0
67_CP050385-1_6	61_CP020597-1_6	32	32	1	32	1.42e-12	0
67_CP050385-1_6	53_CP048131-1_6	32	32	1	32	1.42e-12	0
67_CP050385-1_6	52_CP048849-1_6	32	32	1	32	1.42e-12	0
67_CP050385-1_6	43_CP027530-1_6	32	32	1	32	1.42e-12	0
67_CP050385-1_6	26_CP022283-1_44	32	32	32	1	1.42e-12	0
67_CP050385-1_6	21_CP091596-1_48	32	32	32	1	1.42e-12	0
67_CP050385-1_28	67_CP050385-1_28	32	32	1	32	1.42e-12	0
67_CP050385-1_28	65_CP032215-1_28	32	32	1	32	1.42e-12	0
67_CP050385-1_28	64_CP040259-1_26	32	32	1	32	1.42e-12	0
67_CP050385-1_28	61_CP020597-1_28	32	32	1	32	1.42e-12	0
67_CP050385-1_28	53_CP048131-1_28	32	32	1	32	1.42e-12	0
67_CP050385-1_28	52_CP048849-1_8	32	32	1	32	1.42e-12	0
67_CP050385-1_28	43_CP027530-1_28	32	32	1	32	1.42e-12	0
67_CP050385-1_28	26_CP022283-1_17	32	32	32	1	1.42e-12	0
67_CP050385-1_28	21_CP091596-1_22	32	32	32	1	1.42e-12	0
67_CP050385-1_42	67_CP050385-1_42	32	32	1	32	1.42e-12	0
67_CP050385-1_42	65_CP032215-1_39	32	32	1	32	1.42e-12	0
67_CP050385-1_42	61_CP020597-1_42	32	32	1	32	1.42e-12	0
67_CP050385-1_42	53_CP048131-1_38	32	32	1	32	1.42e-12	0
67_CP050385-1_42	52_CP048849-1_19	32	32	1	32	1.42e-12	0
67_CP050385-1_42	43_CP027530-1_42	32	32	1	32	1.42e-12	0
67_CP050385-1_42	26_CP022283-1_7	32	32	32	1	1.42e-12	0
67_CP050385-1_42	21_CP091596-1_12	32	32	32	1	1.42e-12	0
67_CP050385-1_31	67_CP050385-1_34	32	32	1	32	1.42e-12	0
67_CP050385-1_31	67_CP050385-1_31	32	32	1	32	1.42e-12	0
67_CP050385-1_31	65_CP032215-1_31	32	32	1	32	1.42e-12	0
67_CP050385-1_31	64_CP040259-1_32	32	32	1	32	1.42e-12	0
67_CP050385-1_31	64_CP040259-1_29	32	32	1	32	1.42e-12	0
67_CP050385-1_31	61_CP020597-1_34	32	32	1	32	1.42e-12	0
67_CP050385-1_31	61_CP020597-1_31	32	32	1	32	1.42e-12	0
67_CP050385-1_31	52_CP048849-1_11	32	32	1	32	1.42e-12	0
67_CP050385-1_31	43_CP027530-1_31	32	32	1	32	1.42e-12	0
67_CP050385-1_31	43_CP027530-1_34	32	32	1	32	1.42e-12	0
67_CP050385-1_31	26_CP022283-1_14	32	32	32	1	1.42e-12	0
67_CP050385-1_31	21_CP091596-1_20	32	32	32	1	1.42e-12	0
67_CP050385-1_33	67_CP050385-1_36	32	32	1	32	1.42e-12	0
67_CP050385-1_33	67_CP050385-1_33	32	32	1	32	1.42e-12	0
67_CP050385-1_33	65_CP032215-1_33	32	32	1	32	1.42e-12	0
67_CP050385-1_33	64_CP040259-1_31	32	32	1	32	1.42e-12	0
67_CP050385-1_33	64_CP040259-1_34	32	32	1	32	1.42e-12	0
67_CP050385-1_33	61_CP020597-1_36	32	32	1	32	1.42e-12	0
67_CP050385-1_33	61_CP020597-1_33	32	32	1	32	1.42e-12	0
67_CP050385-1_33	53_CP048131-1_32	32	32	1	32	1.42e-12	0
67_CP050385-1_33	52_CP048849-1_13	32	32	1	32	1.42e-12	0
67_CP050385-1_33	43_CP027530-1_36	32	32	1	32	1.42e-12	0
67_CP050385-1_33	43_CP027530-1_33	32	32	1	32	1.42e-12	0
67_CP050385-1_33	26_CP022283-1_12	32	32	32	1	1.42e-12	0
67_CP050385-1_33	21_CP091596-1_18	32	32	32	1	1.42e-12	0
67_CP050385-1_2	69_AP022077-2_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	67_CP050385-1_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	65_CP032215-1_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	64_CP040259-1_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	61_CP020597-1_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	53_CP048131-1_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	52_CP048849-1_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	43_CP027530-1_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	39_CP059300-1_52	32	32	32	1	1.42e-12	0
67_CP050385-1_2	34_LN865143-2_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	28_LN997846-2_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	26_CP022283-1_48	32	32	32	1	1.42e-12	0
67_CP050385-1_2	21_CP091596-1_52	32	32	32	1	1.42e-12	0
67_CP050385-1_2	14_CP027704-3_2	32	32	1	32	1.42e-12	0
67_CP050385-1_2	7_CP083181-1_102	32	32	32	1	1.42e-12	0
67_CP050385-1_11	69_AP022077-2_24	32	32	1	32	1.42e-12	0
67_CP050385-1_11	67_CP050385-1_11	32	32	1	32	1.42e-12	0
67_CP050385-1_11	65_CP032215-1_11	32	32	1	32	1.42e-12	0
67_CP050385-1_11	64_CP040259-1_11	32	32	1	32	1.42e-12	0
67_CP050385-1_11	61_CP020597-1_11	32	32	1	32	1.42e-12	0
67_CP050385-1_11	53_CP048131-1_11	32	32	1	32	1.42e-12	0
67_CP050385-1_11	43_CP027530-1_11	32	32	1	32	1.42e-12	0
67_CP050385-1_11	26_CP022283-1_34	32	32	32	1	1.42e-12	0
67_CP050385-1_11	21_CP091596-1_37	32	32	32	1	1.42e-12	0
67_CP050385-1_11	7_CP083181-1_79	32	32	32	1	1.42e-12	0
67_CP050385-1_20	67_CP050385-1_20	33	33	1	33	4.17e-13	0
67_CP050385-1_20	65_CP032215-1_20	33	33	1	33	4.17e-13	0
67_CP050385-1_20	64_CP040259-1_20	33	33	1	33	4.17e-13	0
67_CP050385-1_20	61_CP020597-1_20	33	33	1	33	4.17e-13	0
67_CP050385-1_20	53_CP048131-1_20	33	33	1	33	4.17e-13	0
67_CP050385-1_20	43_CP027530-1_20	33	33	1	33	4.17e-13	0
67_CP050385-1_20	26_CP022283-1_25	33	33	33	1	4.17e-13	0
67_CP050385-1_20	21_CP091596-1_28	33	33	33	1	4.17e-13	0
67_CP050385-1_12	67_CP050385-1_12	32	32	1	32	1.42e-12	0
67_CP050385-1_12	65_CP032215-1_12	32	32	1	32	1.42e-12	0
67_CP050385-1_12	64_CP040259-1_12	32	32	1	32	1.42e-12	0
67_CP050385-1_12	61_CP020597-1_12	32	32	1	32	1.42e-12	0
67_CP050385-1_12	53_CP048131-1_12	32	32	1	32	1.42e-12	0
67_CP050385-1_12	43_CP027530-1_12	32	32	1	32	1.42e-12	0
67_CP050385-1_12	26_CP022283-1_33	32	32	32	1	1.42e-12	0
67_CP050385-1_12	21_CP091596-1_36	32	32	32	1	1.42e-12	0
67_CP050385-1_39	67_CP050385-1_39	32	32	1	32	1.42e-12	0
67_CP050385-1_39	65_CP032215-1_36	32	32	1	32	1.42e-12	0
67_CP050385-1_39	64_CP040259-1_37	32	32	1	32	1.42e-12	0
67_CP050385-1_39	61_CP020597-1_39	32	32	1	32	1.42e-12	0
67_CP050385-1_39	53_CP048131-1_35	32	32	1	32	1.42e-12	0
67_CP050385-1_39	52_CP048849-1_16	32	32	1	32	1.42e-12	0
67_CP050385-1_39	43_CP027530-1_39	32	32	1	32	1.42e-12	0
67_CP050385-1_39	21_CP091596-1_15	32	32	32	1	1.42e-12	0
67_CP050385-1_27	67_CP050385-1_27	32	32	1	32	1.42e-12	0
67_CP050385-1_27	65_CP032215-1_27	32	32	1	32	1.42e-12	0
67_CP050385-1_27	64_CP040259-1_25	32	32	1	32	1.42e-12	0
67_CP050385-1_27	61_CP020597-1_27	32	32	1	32	1.42e-12	0
67_CP050385-1_27	53_CP048131-1_27	32	32	1	32	1.42e-12	0
67_CP050385-1_27	43_CP027530-1_27	32	32	1	32	1.42e-12	0
67_CP050385-1_27	26_CP022283-1_18	32	32	32	1	1.42e-12	0
67_CP050385-1_27	21_CP091596-1_23	32	32	32	1	1.42e-12	0
67_CP050385-1_38	67_CP050385-1_38	32	32	1	32	1.42e-12	0
67_CP050385-1_38	65_CP032215-1_35	32	32	1	32	1.42e-12	0
67_CP050385-1_38	64_CP040259-1_36	32	32	1	32	1.42e-12	0
67_CP050385-1_38	61_CP020597-1_38	32	32	1	32	1.42e-12	0
67_CP050385-1_38	53_CP048131-1_34	32	32	1	32	1.42e-12	0
67_CP050385-1_38	52_CP048849-1_15	32	32	1	32	1.42e-12	0
67_CP050385-1_38	43_CP027530-1_38	32	32	1	32	1.42e-12	0
67_CP050385-1_38	26_CP022283-1_10	32	32	32	1	1.42e-12	0
67_CP050385-1_38	21_CP091596-1_16	32	32	32	1	1.42e-12	0
67_CP050385-1_21	67_CP050385-1_21	32	32	1	32	1.42e-12	0
67_CP050385-1_21	65_CP032215-1_21	32	32	1	32	1.42e-12	0
67_CP050385-1_21	64_CP040259-1_21	32	32	1	32	1.42e-12	0
67_CP050385-1_21	61_CP020597-1_21	32	32	1	32	1.42e-12	0
67_CP050385-1_21	53_CP048131-1_21	32	32	1	32	1.42e-12	0
67_CP050385-1_21	43_CP027530-1_21	32	32	1	32	1.42e-12	0
67_CP050385-1_21	26_CP022283-1_24	32	32	32	1	1.42e-12	0
67_CP050385-1_26	67_CP050385-1_26	32	32	1	32	1.42e-12	0
67_CP050385-1_26	65_CP032215-1_26	32	32	1	32	1.42e-12	0
67_CP050385-1_26	64_CP040259-1_24	32	32	1	32	1.42e-12	0
67_CP050385-1_26	61_CP020597-1_26	32	32	1	32	1.42e-12	0
67_CP050385-1_26	53_CP048131-1_26	32	32	1	32	1.42e-12	0
67_CP050385-1_26	43_CP027530-1_26	32	32	1	32	1.42e-12	0
67_CP050385-1_26	26_CP022283-1_19	32	32	32	1	1.42e-12	0
67_CP050385-1_26	21_CP091596-1_24	32	32	32	1	1.42e-12	0
67_CP050385-1_1	69_AP022077-2_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	67_CP050385-1_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	65_CP032215-1_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	64_CP040259-1_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	61_CP020597-1_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	53_CP048131-1_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	52_CP048849-1_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	43_CP027530-1_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	39_CP059300-1_53	32	32	32	1	1.42e-12	0
67_CP050385-1_1	34_LN865143-2_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	28_LN997846-2_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	26_CP022283-1_49	32	32	32	1	1.42e-12	0
67_CP050385-1_1	21_CP091596-1_53	32	32	32	1	1.42e-12	0
67_CP050385-1_1	14_CP027704-3_1	32	32	1	32	1.42e-12	0
67_CP050385-1_1	7_CP083181-1_103	32	32	32	1	1.42e-12	0
67_CP050385-1_43	67_CP050385-1_43	32	32	1	32	1.42e-12	0
67_CP050385-1_43	65_CP032215-1_40	32	32	1	32	1.42e-12	0
67_CP050385-1_43	64_CP040259-1_40	32	32	1	32	1.42e-12	0
67_CP050385-1_43	61_CP020597-1_43	32	32	1	32	1.42e-12	0
67_CP050385-1_43	53_CP048131-1_39	32	32	1	32	1.42e-12	0
67_CP050385-1_43	52_CP048849-1_20	32	32	1	32	1.42e-12	0
67_CP050385-1_43	43_CP027530-1_43	32	32	1	32	1.42e-12	0
67_CP050385-1_43	21_CP091596-1_11	32	32	32	1	1.42e-12	0
